,_id,originName,packageCntSum,totalWeightSum,districtName,season,transmode,impExpFlag,commodity,organic,reportDate,checksum_sha256,crawl_date,pdwDate
301,5f0fce778b390b44ecca1a58,NORTH CAROLINA,14.0,112,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-23 00:00:00.000,3e0f4a35c8a7dbb5df2c059374c7e559c21fa78293bd9fe8736ac94285dcadb5,2020-07-15 20:50:15.991,2020-03-29 15:15:12.000
302,5f0fce778b390b44ecca1a57,NORTH CAROLINA,568.0,6816,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-23 00:00:00.000,9ec8dadfbfc5949347c8479654bcceaf7d52bb113cddb092f9e4eeb7a2bcf6a9,2020-07-15 20:50:15.989,2020-03-29 15:15:12.000
303,5f0fce758b390b44ecca15c8,CHILE,100741.89742152467,46761,IMPORTS THROUGH OAKLAND,2019,Boat,I,Strawberries,False,2020-05-23 00:00:00.000,37353640e1fb0eea1c0909b875449eaefabb5654481ce8b63e86ee3622ceba91,2020-07-15 20:50:13.951,2020-05-23 00:00:00.000
304,5f0fce758b390b44ecca15ba,CANADA,100741.89742152467,40973,IMPORTS THROUGH DETROIT,2020,Truck,I,Strawberries,False,2020-05-23 00:00:00.000,045d6ee450263312a66619224c60dbb26be9eebf9d9c864b62d5d651f05f54ea,2020-07-15 20:50:13.927,2020-05-23 00:00:00.000
305,5f0fce758b390b44ecca1586,CALIFORNIA-SOUTH,27926.0,223408,OXNARD DISTRICT,2019,Truck,D,Strawberries,False,2020-05-23 00:00:00.000,f6bd21ab98b9d66e1e954d3c43b97b7c1ca923f9705366f4c0f33efc709c7616,2020-07-15 20:50:13.827,2020-03-29 15:15:12.000
306,5f0fce758b390b44ecca1554,CALIFORNIA-CENTRAL,55811.0,446488,SANTA MARIA,2020,Truck,D,Strawberries,True,2020-05-23 00:00:00.000,da59117891b90ce89f28c43b0a7def9a19f6e42d3c4bb8da8c676ecdbff109c6,2020-07-15 20:50:13.740,2020-03-29 15:15:12.000
307,5f0fce758b390b44ecca1552,CALIFORNIA-CENTRAL,569752.0,4558016,SANTA MARIA,2020,Truck,D,Strawberries,False,2020-05-23 00:00:00.000,b069ef7539b11fd8e6e144e371be2bd55caa92cd67bb72c54967f6114afe3c12,2020-07-15 20:50:13.736,2020-03-29 15:15:12.000
308,5f0fce758b390b44ecca1553,CALIFORNIA-CENTRAL,92576.0,740608,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,True,2020-05-23 00:00:00.000,edbad9b4bc7de414d7d3c01331b1347f14267eb1d0b816265412784690067b6c,2020-07-15 20:50:13.738,2020-03-29 15:15:12.000
309,5f0fce758b390b44ecca1551,CALIFORNIA-CENTRAL,506082.0,4048656,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,False,2020-05-23 00:00:00.000,e724c0d8b2d6738dc5b17ed46862131832539e9a8faa98b41f5e1420b861b7d2,2020-07-15 20:50:13.735,2020-03-29 15:15:12.000
310,5f0fce728b390b44ecca149d,NORTH CAROLINA,1949.0,15592,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-22 00:00:00.000,2b63730fc32e1e02eef6521a339c6dfb8f91e7178c77839ddcb85ae4646f0eed,2020-07-15 20:50:10.494,2020-03-29 15:15:12.000
311,5f0fce728b390b44ecca149c,NORTH CAROLINA,11.0,88,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-22 00:00:00.000,fa0afe936df40d93ded28b016dc42c5c2b8ed9995f9d794430e993707d423b1e,2020-07-15 20:50:10.492,2020-03-29 15:15:12.000
312,5f0fce728b390b44ecca149b,NORTH CAROLINA,75.0,900,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-22 00:00:00.000,82d10543ce59c058b8baf8aa36d909e6f31a1e43f87d69db9604fb1ac499fb30,2020-07-15 20:50:10.491,2020-03-29 15:15:12.000
313,5f0fce718b390b44ecca129e,CALIFORNIA-SOUTH,481.0,3848,OXNARD DISTRICT,2019,Truck,D,Strawberries,True,2020-05-22 00:00:00.000,8bd61e2ee7121ca27f90889cd30f7bd4ea5e1d0a3f4a6a5e1e60c103e61cb5dc,2020-07-15 20:50:09.626,2020-03-29 15:15:12.000
314,5f0fce718b390b44ecca129d,CALIFORNIA-SOUTH,39033.0,312264,OXNARD DISTRICT,2019,Truck,D,Strawberries,False,2020-05-22 00:00:00.000,b466d6c96b3158249966b39a1c357d0bbeb06d22913cee8babea2eedd8b26a9e,2020-07-15 20:50:09.624,2020-03-29 15:15:12.000
315,5f0fce718b390b44ecca126b,CALIFORNIA-CENTRAL,55519.0,444152,SANTA MARIA,2020,Truck,D,Strawberries,True,2020-05-22 00:00:00.000,817068e93a313c01d069cbd74603cfe9ea871ff5589973a31d83b7a23e70d887,2020-07-15 20:50:09.532,2020-03-29 15:15:12.000
316,5f0fce718b390b44ecca1269,CALIFORNIA-CENTRAL,597119.0,4776952,SANTA MARIA,2020,Truck,D,Strawberries,False,2020-05-22 00:00:00.000,153573bb4d9b7b87b0b5f7dabe419b410efd7873bdbf56f895098bde1ac24ff3,2020-07-15 20:50:09.528,2020-03-29 15:15:12.000
317,5f0fce718b390b44ecca126a,CALIFORNIA-CENTRAL,97482.0,779856,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,True,2020-05-22 00:00:00.000,23dbaab541045d5bafe9396a0c13e5e720edc932800a1d3beeae8bc61643e41e,2020-07-15 20:50:09.530,2020-03-29 15:15:12.000
318,5f0fce718b390b44ecca1268,CALIFORNIA-CENTRAL,580574.0,4644592,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,False,2020-05-22 00:00:00.000,890f90f11b4ce00ab603cc6ad40c56900b6ecc7cb0179d86221484188be315c0,2020-07-15 20:50:09.526,2020-03-29 15:15:12.000
319,5f0fce6f8b390b44ecca11bd,NORTH CAROLINA,3652.0,29216,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-21 00:00:00.000,505ff006fd83a1efd6b9b7685c9008820cda5228b53cbbc2cd4a068d3dcd71d8,2020-07-15 20:50:07.536,2020-03-29 15:15:12.000
320,5f0fce6f8b390b44ecca11bc,NORTH CAROLINA,600.0,4800,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-21 00:00:00.000,ffed5f0b9f73a2dea73c9070a96da0295d32bcd39d15e0916f8d8f4ef68432bc,2020-07-15 20:50:07.535,2020-03-29 15:15:12.000
321,5f0fce6f8b390b44ecca11bb,NORTH CAROLINA,1737.0,20844,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-21 00:00:00.000,caa766c4e1e749314de6af738dcb3f74c26f3935a45de7c8348f38f93f2c603d,2020-07-15 20:50:07.533,2020-03-29 15:15:12.000
322,5f0fce6e8b390b44ecca0f6a,CALIFORNIA-SOUTH,47547.0,380376,OXNARD DISTRICT,2019,Truck,D,Strawberries,False,2020-05-21 00:00:00.000,8e25937ed995477a999674dab3d3bdc9e83a14e4593e2571380a59542c22a5ed,2020-07-15 20:50:06.530,2020-03-29 15:15:12.000
323,5f0fce6e8b390b44ecca0f35,CALIFORNIA-CENTRAL,63557.0,508456,SANTA MARIA,2020,Truck,D,Strawberries,True,2020-05-21 00:00:00.000,effd7553291cea6df3d5d30c4dc206f6d9d7d4d08ef911605b6a918f47227521,2020-07-15 20:50:06.436,2020-03-29 15:15:12.000
324,5f0fce6e8b390b44ecca0f34,CALIFORNIA-CENTRAL,573051.0,4584408,SANTA MARIA,2020,Truck,D,Strawberries,False,2020-05-21 00:00:00.000,b8a91c27147f25dc40aeb8f6f6e958db6ae3cbc98f8982d818b08aac8401c717,2020-07-15 20:50:06.434,2020-03-29 15:15:12.000
325,5f0fce6e8b390b44ecca0f36,CALIFORNIA-CENTRAL,56348.0,450784,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,True,2020-05-21 00:00:00.000,8fb7be471f08a93b2c7f73563a13ff1801e5c3d559e7c14cf64cfa5cbdea9bf4,2020-07-15 20:50:06.438,2020-03-29 15:15:12.000
326,5f0fce6e8b390b44ecca0f33,CALIFORNIA-CENTRAL,463217.0,3705736,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,False,2020-05-21 00:00:00.000,749d16b9e3d3f6b455dfda27c40d4d838f71f672f337e2146667506a32650441,2020-07-15 20:50:06.433,2020-03-29 15:15:12.000
327,5f0fce6c8b390b44ecca0e8f,NORTH CAROLINA,5364.0,42912,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-20 00:00:00.000,3fd7753f173f7c4afbb303c8155b6a3702b192ff5cdfe946b7b33d223cccbd88,2020-07-15 20:50:04.160,2020-05-20 00:00:00.000
328,5f0fce6c8b390b44ecca0e8e,NORTH CAROLINA,8.0,64,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-20 00:00:00.000,f0f8f75db1a1c84f25b71cac0b5ca2343dc856a1447ca2c1774da2c423508ab5,2020-07-15 20:50:04.158,2020-05-20 00:00:00.000
329,5f0fce6c8b390b44ecca0e64,MEXICO,2400.0,19199,MEXICO CROSSINGS THROUGH OTAY MESA,2019,Truck,I,Strawberries,False,2020-05-20 00:00:00.000,bd93c4b2107c17ac4845880518b45dfdc7dd858f4729da9631322c23785007f5,2020-07-15 20:50:04.088,2020-03-29 15:15:12.000
330,5f0fce6b8b390b44ecca0c65,CALIFORNIA-SOUTH,102.0,816,OXNARD DISTRICT,2019,Truck,D,Strawberries,True,2020-05-20 00:00:00.000,085e532b8de772bdb6c7e647ec65085bbec4aefde12b3ddb2495dd148609c5e0,2020-07-15 20:50:03.212,2020-03-29 15:15:12.000
331,5f0fce6b8b390b44ecca0c64,CALIFORNIA-SOUTH,102650.0,821200,OXNARD DISTRICT,2019,Truck,D,Strawberries,False,2020-05-20 00:00:00.000,93897aa43cea6fd6536aca108966c6392114889c4f81b50007351f25cdf9f406,2020-07-15 20:50:03.211,2020-03-29 15:15:12.000
332,5f0fce6b8b390b44ecca0c30,CALIFORNIA-CENTRAL,71573.0,572584,SANTA MARIA,2020,Truck,D,Strawberries,True,2020-05-20 00:00:00.000,66fb74d35a6c88d52afe792ef68bf90736a52b521b57bd2f89093f56ae3bf495,2020-07-15 20:50:03.121,2020-03-29 15:15:12.000
333,5f0fce6b8b390b44ecca0c2d,CALIFORNIA-CENTRAL,696433.0,5571464,SANTA MARIA,2020,Truck,D,Strawberries,False,2020-05-20 00:00:00.000,928ee7b2c884bc7701c14d6a7bbd1d7cc6e9875d4293643fb27e0042eafd5bd3,2020-07-15 20:50:03.115,2020-03-29 15:15:12.000
334,5f0fce6b8b390b44ecca0c2f,CALIFORNIA-CENTRAL,102960.0,823680,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,True,2020-05-20 00:00:00.000,94fa6e23eed7ef244e8fb4e9c0ad73d1cf76458544230a0e67f9feac10828577,2020-07-15 20:50:03.119,2020-03-29 15:15:12.000
335,5f0fce6b8b390b44ecca0c2e,CALIFORNIA-CENTRAL,665172.0,5321376,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,False,2020-05-20 00:00:00.000,0e000d4e6be21b967abbc54cc53ca9538f1bce07892eac0a0c2e6f2926f2eb41,2020-07-15 20:50:03.117,2020-03-29 15:15:12.000
336,5f0fce688b390b44ecca0b91,NORTH CAROLINA,10531.0,84248,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-19 00:00:00.000,aeb5ede3820f130cd38040c805d4293ee1d42a1c524cb2ae823198abe9307a94,2020-07-15 20:50:00.935,2020-03-29 15:15:12.000
337,5f0fce688b390b44ecca0b90,NORTH CAROLINA,216.0,1728,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-19 00:00:00.000,c6b428c548cff502d03dc80093f86a97d0981cdd2693d384c30e89f569a477c3,2020-07-15 20:50:00.933,2020-03-29 15:15:12.000
338,5f0fce688b390b44ecca0b8f,NORTH CAROLINA,2229.0,26748,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-19 00:00:00.000,c4da5e58b545851af9cda1e8b85e3617466e965fd5466117615897199abbb2b4,2020-07-15 20:50:00.931,2020-03-29 15:15:12.000
339,5f0fce688b390b44ecca0b64,MEXICO,1304.0,10432,MEXICO CROSSINGS THROUGH OTAY MESA,2019,Truck,I,Strawberries,True,2020-05-19 00:00:00.000,857348aa3564289b4b052da400481b863eebe0ddff550f88d674ebc476ab1bd5,2020-07-15 20:50:00.858,2020-03-29 15:15:12.000
340,5f0fce688b390b44ecca0b63,MEXICO,2608.0,20865,MEXICO CROSSINGS THROUGH OTAY MESA,2019,Truck,I,Strawberries,False,2020-05-19 00:00:00.000,1bfce09ccd963b5d277faa39cebf169dc73cfe65b0879410d97c4ae3e69f7987,2020-07-15 20:50:00.856,2020-03-29 15:15:12.000
341,5f0fce678b390b44ecca096c,CALIFORNIA-SOUTH,413.0,3304,OXNARD DISTRICT,2019,Truck,D,Strawberries,True,2020-05-19 00:00:00.000,6cd04d0f1a26afbe4ed484349146b0e5537e4d31cee02786dfd4eea502d580b9,2020-07-15 20:49:59.992,2020-03-29 15:15:12.000
342,5f0fce678b390b44ecca096b,CALIFORNIA-SOUTH,149325.0,1194600,OXNARD DISTRICT,2019,Truck,D,Strawberries,False,2020-05-19 00:00:00.000,3a25c48c22e9c4eecd81d483d2d28aac092df6f3ee3e0320be8b437748eb9669,2020-07-15 20:49:59.991,2020-03-29 15:15:12.000
343,5f0fce678b390b44ecca0931,CALIFORNIA-CENTRAL,72195.0,577560,SANTA MARIA,2020,Truck,D,Strawberries,True,2020-05-19 00:00:00.000,ed4f4097c25809fa086bf02d1753a7edd6c8dc3714edb4f962ae5c9cbb6f3867,2020-07-15 20:49:59.894,2020-03-29 15:15:12.000
344,5f0fce678b390b44ecca0930,CALIFORNIA-CENTRAL,830532.0,6644256,SANTA MARIA,2020,Truck,D,Strawberries,False,2020-05-19 00:00:00.000,f96dd2ce71cd86a507f996e1761980db97a79239e745dfc74c03ce583b42b36f,2020-07-15 20:49:59.892,2020-03-29 15:15:12.000
345,5f0fce678b390b44ecca0932,CALIFORNIA-CENTRAL,103422.0,827376,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,True,2020-05-19 00:00:00.000,5a5b71deeae041a51f080a6d47b10a3150ca9320ba134aaa4e121df199588bfc,2020-07-15 20:49:59.896,2020-03-29 15:15:12.000
346,5f0fce678b390b44ecca092f,CALIFORNIA-CENTRAL,619731.0,4957848,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,False,2020-05-19 00:00:00.000,5a1c0bba80c8e06346ca78f56ce57737eb70726d0e293b436a3df2ab4019d462,2020-07-15 20:49:59.891,2020-03-29 15:15:12.000
347,5f0fce658b390b44ecca0889,NORTH CAROLINA,7597.0,60776,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-18 00:00:00.000,ae3a3c7753768a7936bf3beed52691cfd096cb4c1b73360ae0a9f7c68a9c4834,2020-07-15 20:49:57.777,2020-05-18 00:00:00.000
348,5f0fce658b390b44ecca0888,NORTH CAROLINA,650.0,7800,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-18 00:00:00.000,171b6052c742a2e31cde53c4a857a7e60a0752c1a23b009585eedbe71bee9d8b,2020-07-15 20:49:57.776,2020-05-18 00:00:00.000
349,5f0fce658b390b44ecca085a,MEXICO,9466.0,75728,MEXICO CROSSINGS THROUGH OTAY MESA,2019,Truck,I,Strawberries,True,2020-05-18 00:00:00.000,ca7da15f247fb55f1f51f9faaa9ab8ae1430bc32b1eee44c789935e96518674e,2020-07-15 20:49:57.698,2020-03-29 15:15:12.000
350,5f0fce658b390b44ecca0859,MEXICO,2800.0,22400,MEXICO CROSSINGS THROUGH OTAY MESA,2019,Truck,I,Strawberries,False,2020-05-18 00:00:00.000,799b73ac6f410df0e30aabefdc169606cab10e454ab7715a0833588d302dd42a,2020-07-15 20:49:57.696,2020-03-29 15:15:12.000
351,5f0fce648b390b44ecca0648,CALIFORNIA-SOUTH,103152.0,825216,OXNARD DISTRICT,2019,Truck,D,Strawberries,False,2020-05-18 00:00:00.000,391ddca873b3ab2f9871534624d97c400d9a228daa29b64564caeb3a0703d3c1,2020-07-15 20:49:56.796,2020-03-29 15:15:12.000
352,5f0fce648b390b44ecca0619,CALIFORNIA-CENTRAL,85169.0,681352,SANTA MARIA,2020,Truck,D,Strawberries,True,2020-05-18 00:00:00.000,2ee7848a413e53ae21f577942664ac5ccc1579afe54d83c1b5836a3320a0115d,2020-07-15 20:49:56.718,2020-03-29 15:15:12.000
353,5f0fce648b390b44ecca0617,CALIFORNIA-CENTRAL,768004.0,6144032,SANTA MARIA,2020,Truck,D,Strawberries,False,2020-05-18 00:00:00.000,4210a15d66ef396d61accee2d3ac7837405db5dad983b0c2a04f593ec63a63c5,2020-07-15 20:49:56.715,2020-03-29 15:15:12.000
354,5f0fce648b390b44ecca061a,CALIFORNIA-CENTRAL,88386.0,707088,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,True,2020-05-18 00:00:00.000,66bee5ebf2f5708ed3b11c60674be55ca91cc650df1589d1458e0662a65bc7ad,2020-07-15 20:49:56.720,2020-03-29 15:15:12.000
355,5f0fce648b390b44ecca0618,CALIFORNIA-CENTRAL,441511.0,3532088,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,False,2020-05-18 00:00:00.000,9568bd8bef25b43b81cbb54a34535f1b35eead0d582874554498ad7694f72c71,2020-07-15 20:49:56.717,2020-03-29 15:15:12.000
356,5f0fce628b390b44ecca058c,NORTH CAROLINA,120.0,1920,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-17 00:00:00.000,cf9a82bbaf3e408ece6bf9f631e15b502346b232389a61eec95840bc41e399c0,2020-07-15 20:49:54.617,2020-03-29 15:15:12.000
357,5f0fce628b390b44ecca058b,NORTH CAROLINA,9489.0,75912,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-17 00:00:00.000,228084051bd3cfc55002c9a7115ce8e29bf57e8e6b99e095980a54acadb2e5c6,2020-07-15 20:49:54.615,2020-03-29 15:15:12.000
358,5f0fce628b390b44ecca058a,NORTH CAROLINA,768.0,9216,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-17 00:00:00.000,a32481ec2c582875e3e84f35c827026d09808823735eb5a0eb74b26ca25e6dfa,2020-07-15 20:49:54.614,2020-03-29 15:15:12.000
359,5f0fce628b390b44ecca057b,MEXICO,2836.0,22689,MEXICO CROSSINGS THROUGH OTAY MESA,2019,Truck,I,Strawberries,False,2020-05-17 00:00:00.000,9c84b8eb438263905ad85a0304b41038125e153a78a900a73a883b7f029d280d,2020-07-15 20:49:54.588,2020-03-29 15:15:12.000
360,5f0fce628b390b44ecca0487,CALIFORNIA-SOUTH,2605.0,20840,OXNARD DISTRICT,2019,Truck,D,Strawberries,False,2020-05-17 00:00:00.000,90bff1bc9bcb63452708d385f00513f560fcac1b5245edd7ecd3c79e1bb8e2bb,2020-07-15 20:49:54.174,2020-03-29 15:15:12.000
361,5f0fce628b390b44ecca0480,CALIFORNIA-CENTRAL,833.0,6664,SANTA MARIA,2020,Truck,D,Strawberries,True,2020-05-17 00:00:00.000,958fae5a6838aa5b1ea1c7331d638c5c40a667a1fa273da743c34855c2b597b9,2020-07-15 20:49:54.162,2020-03-29 15:15:12.000
362,5f0fce628b390b44ecca047d,CALIFORNIA-CENTRAL,40328.0,322624,SANTA MARIA,2020,Truck,D,Strawberries,False,2020-05-17 00:00:00.000,2fd8af277e68a5e4a84a49b4b3acdc9a59dd8317168ef03d920c7587484bcb63,2020-07-15 20:49:54.158,2020-03-29 15:15:12.000
363,5f0fce628b390b44ecca047f,CALIFORNIA-CENTRAL,3071.0,24568,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,True,2020-05-17 00:00:00.000,4e7d43f5502c00f9ec4b4b9369a0b9c77e1ee094aaedc95727e766ee146c142f,2020-07-15 20:49:54.161,2020-03-29 15:15:12.000
364,5f0fce628b390b44ecca047e,CALIFORNIA-CENTRAL,14300.0,114400,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,False,2020-05-17 00:00:00.000,37adb72c980d01497982a49bda835a78df864be4c8c7eb2aaa04850e1ebeede9,2020-07-15 20:49:54.159,2020-03-29 15:15:12.000
365,5f0fce608b390b44ecca044a,TURKEY,100741.89742152467,205040,IMPORTS THROUGH OAKLAND,2020,Boat,I,Strawberries,False,2020-05-16 00:00:00.000,c1f019e377617c178c0c706663a7fa8871bef387e782abbe72b9f8ae4737ab5e,2020-07-15 20:49:52.959,2020-05-16 00:00:00.000
366,5f0fce608b390b44ecca03d4,NORTH CAROLINA,9655.0,77240,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-16 00:00:00.000,64a777a30c8e9cdc79e0517233298dc54abf832d21547e10cf008753ce1629bb,2020-07-15 20:49:52.743,2020-03-29 15:15:12.000
367,5f0fce608b390b44ecca03d3,NORTH CAROLINA,328.0,2624,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-16 00:00:00.000,25bb1de1624dda726947263c06cff2bbef5e90d4e8e7bc94c35f7aa7589c329d,2020-07-15 20:49:52.741,2020-03-29 15:15:12.000
368,5f0fce608b390b44ecca03d2,NORTH CAROLINA,1427.0,17124,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-16 00:00:00.000,5c6f3faaf3bb373cb00b814f86f10ca27d0b519148f6092beae31176a6ff1b69,2020-07-15 20:49:52.739,2020-03-29 15:15:12.000
369,5f0fce608b390b44ecca0316,MEXICO,12209.0,97671,MEXICO CROSSINGS THROUGH OTAY MESA,2019,Truck,I,Strawberries,True,2020-05-16 00:00:00.000,4bb0214e376a88ee33419e673087c4154a3f884c500bad91d997db0bffe7002c,2020-07-15 20:49:52.415,2020-03-29 15:15:12.000
370,5f0fce608b390b44ecca0315,MEXICO,2764.0,22112,MEXICO CROSSINGS THROUGH OTAY MESA,2019,Truck,I,Strawberries,False,2020-05-16 00:00:00.000,022d0283c9ab6b1b19cb5d85ea9950453cc4e14748ba6f787a8e76b7cbe4c924,2020-07-15 20:49:52.413,2020-03-29 15:15:12.000
371,5f0fce5e8b390b44ecc9ff05,CANADA,100741.89742152467,51692,IMPORTS THROUGH DETROIT,2020,Truck,I,Strawberries,False,2020-05-16 00:00:00.000,e835f05214e3ee3168eaeee52593776cb2ec477944ab98679b97253d87e6bcea,2020-07-15 20:49:50.648,2020-05-16 00:00:00.000
372,5f0fce5e8b390b44ecc9fece,CALIFORNIA-SOUTH,492.0,3936,OXNARD DISTRICT,2019,Truck,D,Strawberries,True,2020-05-16 00:00:00.000,68b194cde9b28c85be6db49673d4035ec172a75ecf51381f2fc5a6dcfc54c560,2020-07-15 20:49:50.553,2020-03-29 15:15:12.000
373,5f0fce5e8b390b44ecc9fecd,CALIFORNIA-SOUTH,122831.0,982648,OXNARD DISTRICT,2019,Truck,D,Strawberries,False,2020-05-16 00:00:00.000,1667583d84111a79aafdf70d7ae72c4d97f134c9465c8c5aac5d4257b87421a8,2020-07-15 20:49:50.551,2020-03-29 15:15:12.000
374,5f0fce5e8b390b44ecc9fe93,CALIFORNIA-CENTRAL,68655.0,549240,SANTA MARIA,2020,Truck,D,Strawberries,True,2020-05-16 00:00:00.000,bffc36c83b7aba5689056b8aee069937e4819e2fab25781bfcf3e74b1e3e505d,2020-07-15 20:49:50.453,2020-03-29 15:15:12.000
375,5f0fce5e8b390b44ecc9fe92,CALIFORNIA-CENTRAL,672167.0,5377336,SANTA MARIA,2020,Truck,D,Strawberries,False,2020-05-16 00:00:00.000,7eebdcb3f55f235672fc580b1a0ba15b1042d08f4c5ea593ee2bd5fcff94587c,2020-07-15 20:49:50.452,2020-03-29 15:15:12.000
376,5f0fce5e8b390b44ecc9fe94,CALIFORNIA-CENTRAL,114969.0,919752,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,True,2020-05-16 00:00:00.000,c4c687a748f2f00ecb70a7e6d0d8848b6cbb58676ff3379f37147eae35d26b08,2020-07-15 20:49:50.455,2020-03-29 15:15:12.000
377,5f0fce5e8b390b44ecc9fe91,CALIFORNIA-CENTRAL,655517.0,5244136,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,False,2020-05-16 00:00:00.000,f0a9650ecc12d278deac2145c2a98b9eedc7e0c7c55876a3ce1d76b54ddc24b2,2020-07-15 20:49:50.450,2020-03-29 15:15:12.000
378,5f0fce5b8b390b44ecc9fdd9,NORTH CAROLINA,8946.0,71568,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-15 00:00:00.000,88dbb9e0a6ac97ff907f94ac611dcc365dacd567fa394af29c04fda8ce373d85,2020-07-15 20:49:47.038,2020-03-29 15:15:12.000
379,5f0fce5b8b390b44ecc9fdd8,NORTH CAROLINA,315.0,3780,NORTH CAROLINA DISTRICT,2020,Truck,D,Strawberries,False,2020-05-15 00:00:00.000,1a7474f30bc0c995800dfac30afa50fceb9f82c300863577353b285b6b5c08f6,2020-07-15 20:49:47.037,2020-03-29 15:15:12.000
380,5f0fce5a8b390b44ecc9fdb0,MEXICO,12315.0,98520,MEXICO CROSSINGS THROUGH OTAY MESA,2019,Truck,I,Strawberries,True,2020-05-15 00:00:00.000,bc4a79d5c509aea458e6f09fcb01901e6d06badf256adc0c5027258163239099,2020-07-15 20:49:46.969,2020-03-29 15:15:12.000
381,5f0fce5a8b390b44ecc9fdaf,MEXICO,2800.0,22400,MEXICO CROSSINGS THROUGH OTAY MESA,2019,Truck,I,Strawberries,False,2020-05-15 00:00:00.000,193e3c05221ef20c3ecb24a6aac919cac1ab819f346a0a37d4b854134819f8ff,2020-07-15 20:49:46.967,2020-03-29 15:15:12.000
382,5f0fce598b390b44ecc9fb44,CALIFORNIA-SOUTH,165000.0,1320000,OXNARD DISTRICT,2019,Truck,D,Strawberries,False,2020-05-15 00:00:00.000,882792a0dc027babf6690b322ebc1080fea44ff3a4e69e4e48fb87eb1675b60b,2020-07-15 20:49:45.895,2020-03-29 15:15:12.000
383,5f0fce598b390b44ecc9fb0d,CALIFORNIA-CENTRAL,54350.0,434800,SANTA MARIA,2020,Truck,D,Strawberries,True,2020-05-15 00:00:00.000,81d6ca5c16cda8bafa056a363b4febec631e4fcf3a02faa3bd54d57d2c0cbd0f,2020-07-15 20:49:45.802,2020-03-29 15:15:12.000
384,5f0fce598b390b44ecc9fb0b,CALIFORNIA-CENTRAL,622597.0,4980776,SANTA MARIA,2020,Truck,D,Strawberries,False,2020-05-15 00:00:00.000,fc0761b0e45354342fcbf5be35fbb1a574111310d5948dd2e1958a344eb61fb7,2020-07-15 20:49:45.799,2020-03-29 15:15:12.000
385,5f0fce598b390b44ecc9fb0e,CALIFORNIA-CENTRAL,131328.0,1050624,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,True,2020-05-15 00:00:00.000,821e44cee10745f63fcbd8b25c78545ab3003d26c5caf2255b26a7820ea1e069,2020-07-15 20:49:45.804,2020-03-29 15:15:12.000
386,5f0fce598b390b44ecc9fb0c,CALIFORNIA-CENTRAL,561048.0,4488384,SALINAS-WATSONVILLE,2020,Truck,D,Strawberries,False,2020-05-15 00:00:00.000,ab331c6029fa5f208eef37205f6609935c6eca1aaa1ab767624cbf9d66623142,2020-07-15 20:49:45.801,2020-03-29 15:15:12.000
